CustomerID,num_orders,total_revenue,total_items,first_purchase,last_purchase,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
16685,2,324.24,396,2011-10-09 13:44:00,2011-10-09 13:58:00,61,2,324.24,3,3,2,332
16686,7,2959.88,1977,2010-12-19 14:41:00,2011-10-23 13:49:00,47,7,2959.88,3,5,5,355
16688,4,1260.86,804,2011-10-10 12:23:00,2011-12-08 15:24:00,1,4,1260.86,5,4,4,544
16689,2,422.59999999999997,330,2011-09-18 13:29:00,2011-09-25 11:39:00,76,2,422.59999999999997,2,3,2,232
16690,2,225.57999999999998,138,2011-05-22 10:53:00,2011-09-28 15:02:00,72,2,225.57999999999998,3,3,1,331
16692,2,1276.0,152,2011-02-23 15:41:00,2011-03-28 14:46:00,256,2,1276.0,1,3,4,134
16693,2,477.86,203,2011-03-13 11:06:00,2011-10-02 11:10:00,69,2,477.86,3,3,2,332
16696,4,657.9000000000001,146,2011-04-05 15:20:00,2011-07-27 14:23:00,135,4,657.9000000000001,2,4,3,243
16697,1,112.75,27,2011-04-12 17:12:00,2011-04-12 17:12:00,241,1,112.75,1,2,1,121
16698,2,1998.0,840,2011-03-31 13:33:00,2011-04-27 10:52:00,227,2,1998.0,1,3,4,134
16700,13,5076.55,4024,2010-12-08 16:34:00,2011-12-01 11:00:00,9,13,5076.55,5,5,5,555
16701,13,5398.3,6393,2010-12-13 11:51:00,2011-12-01 11:10:00,9,13,5398.3,5,5,5,555
16705,20,14034.99,5476,2010-12-16 10:51:00,2011-12-09 12:08:00,1,20,14034.99,5,5,5,555
16706,3,531.35,249,2011-08-17 15:53:00,2011-11-02 13:50:00,37,3,531.35,3,4,3,343
16708,1,656.63,285,2011-10-25 12:20:00,2011-10-25 12:20:00,46,1,656.63,3,2,3,323
16709,5,3029.87,851,2011-03-03 10:55:00,2011-09-16 10:56:00,85,5,3029.87,2,4,5,245
16710,10,2467.99,1823,2010-12-06 13:13:00,2011-11-20 14:50:00,19,10,2467.99,4,5,5,455
16711,5,1651.03,833,2010-12-17 12:43:00,2011-12-06 16:32:00,3,5,1651.03,5,4,4,544
16712,11,3611.31,1730,2011-03-08 15:07:00,2011-11-30 13:48:00,9,11,3611.31,5,5,5,555
16713,15,6910.78,4271,2010-12-08 13:01:00,2011-11-21 12:36:00,19,15,6910.78,4,5,5,455
16714,3,1129.06,589,2011-01-26 13:40:00,2011-05-05 11:09:00,219,3,1129.06,1,4,4,144
16715,1,301.71999999999997,642,2011-09-22 18:15:00,2011-09-22 18:15:00,78,1,301.71999999999997,2,2,2,222
16716,2,901.2,120,2011-02-01 15:35:00,2011-03-18 10:03:00,267,2,901.2,1,3,3,133
16717,6,3843.08,1860,2010-12-08 16:48:00,2011-11-16 12:16:00,24,6,3843.08,4,5,5,455
16718,1,606.0500000000001,407,2010-12-05 13:03:00,2010-12-05 13:03:00,369,1,606.0500000000001,1,2,3,123
16719,7,1770.22,1175,2010-12-06 12:06:00,2011-11-25 09:27:00,15,7,1770.22,4,5,4,454
16720,1,152.95,180,2011-11-13 16:22:00,2011-11-13 16:22:00,26,1,152.95,4,2,1,421
16721,1,292.47,172,2011-03-22 16:08:00,2011-03-22 16:08:00,262,1,292.47,1,2,2,122
16722,13,4730.81,5001,2010-12-06 12:59:00,2011-11-22 13:28:00,17,13,4730.81,4,5,5,455
16723,2,576.4,398,2011-08-24 11:31:00,2011-09-09 13:01:00,91,2,576.4,2,3,3,233
16725,7,758.27,288,2010-12-03 16:02:00,2011-02-10 16:52:00,302,7,758.27,1,5,3,153
16726,5,1358.74,945,2010-12-13 13:28:00,2011-11-13 14:53:00,26,5,1358.74,4,4,4,444
16727,1,256.32,167,2010-12-10 13:48:00,2010-12-10 13:48:00,364,1,256.32,1,2,2,122
16728,4,1048.28,671,2011-03-20 13:28:00,2011-10-24 14:36:00,46,4,1048.28,3,4,4,344
16729,21,7205.33,5722,2011-04-12 14:22:00,2011-11-01 14:29:00,38,21,7205.33,3,5,5,355
16730,3,743.11,994,2011-01-24 14:01:00,2011-10-18 14:11:00,52,3,743.11,3,4,3,343
16732,1,603.75,317,2011-11-08 09:54:00,2011-11-08 09:54:00,32,1,603.75,4,2,3,423
16734,3,646.76,345,2011-08-17 15:00:00,2011-10-18 13:44:00,52,3,646.76,3,4,3,343
16735,5,2247.41,1532,2011-01-09 12:53:00,2011-09-22 11:49:00,79,5,2247.41,2,4,5,245
16737,1,417.59999999999997,288,2011-10-17 13:03:00,2011-10-17 13:03:00,53,1,417.59999999999997,3,2,2,322
16738,1,3.75,3,2011-02-15 09:46:00,2011-02-15 09:46:00,298,1,3.75,1,2,1,121
16739,1,323.0,172,2011-06-16 09:17:00,2011-06-16 09:17:00,177,1,323.0,2,2,2,222
16742,1,464.9,1,2011-10-24 12:02:00,2011-10-24 12:02:00,47,1,464.9,3,2,2,322
16743,7,2213.13,2035,2010-12-16 12:15:00,2011-11-10 13:13:00,29,7,2213.13,4,5,5,455
16744,7,1291.91,798,2011-06-19 15:13:00,2011-11-28 13:06:00,11,7,1291.91,5,5,4,554
16745,17,7180.7,6719,2011-02-01 11:31:00,2011-09-14 11:58:00,87,17,7180.7,2,5,5,255
16746,18,6680.11,4660,2010-12-16 11:43:00,2011-12-05 12:33:00,5,18,6680.11,5,5,5,555
16747,2,836.06,583,2011-10-03 10:18:00,2011-11-02 11:37:00,38,2,836.06,3,3,3,333
16748,5,1515.9,880,2011-01-09 13:50:00,2011-11-22 10:17:00,18,5,1515.9,4,4,4,444
16750,5,623.93,214,2011-04-21 16:53:00,2011-10-26 12:48:00,45,5,623.93,3,4,3,343
16751,1,1764.72,1031,2011-11-09 10:48:00,2011-11-09 10:48:00,31,1,1764.72,4,2,4,424
16752,1,207.5,54,2010-12-02 12:18:00,2010-12-02 12:18:00,373,1,207.5,1,2,1,121
16753,1,223.92000000000002,189,2011-10-12 13:14:00,2011-10-12 13:14:00,58,1,223.92000000000002,3,2,1,321
16754,1,2002.4,4280,2010-12-02 17:38:00,2010-12-02 17:38:00,372,1,2002.4,1,2,4,124
16755,3,1475.43,1058,2011-01-28 10:47:00,2011-08-17 13:21:00,114,3,1475.43,2,4,4,244
16756,1,239.4,106,2011-05-09 09:33:00,2011-05-09 09:33:00,215,1,239.4,1,2,1,121
16757,1,106.83000000000001,81,2011-01-25 11:59:00,2011-01-25 11:59:00,319,1,106.83000000000001,1,2,1,121
16758,1,369.34000000000003,203,2011-10-05 14:47:00,2011-10-05 14:47:00,65,1,369.34000000000003,3,2,2,322
16759,3,789.79,609,2011-11-09 09:06:00,2011-12-02 12:42:00,8,3,789.79,5,4,3,543
16761,1,316.62,341,2011-09-04 11:15:00,2011-09-04 11:15:00,97,1,316.62,2,2,2,222
16762,3,1207.24,480,2011-07-18 12:52:00,2011-11-20 11:43:00,20,3,1207.24,4,4,4,444
16763,1,611.85,319,2011-05-25 11:52:00,2011-05-25 11:52:00,199,1,611.85,1,2,3,123
16764,13,2790.9500000000003,1253,2011-07-19 17:17:00,2011-12-06 11:41:00,4,13,2790.9500000000003,5,5,5,555
16765,1,34.0,4,2011-02-18 15:41:00,2011-02-18 15:41:00,294,1,34.0,1,2,1,121
16766,2,1145.6,536,2011-03-11 13:34:00,2011-03-11 15:22:00,273,2,1145.6,1,3,4,134
16767,11,5575.56,4423,2011-01-27 13:38:00,2011-11-09 09:42:00,31,11,5575.56,4,5,5,455
16768,3,478.09000000000003,196,2011-03-13 10:25:00,2011-10-23 10:38:00,48,3,478.09000000000003,3,4,2,342
16769,1,361.54,80,2011-03-24 13:41:00,2011-03-24 13:41:00,260,1,361.54,1,2,2,122
16770,5,757.1,456,2010-12-02 15:49:00,2011-10-13 12:21:00,58,5,757.1,3,4,3,343
16771,5,2242.61,1487,2011-01-05 13:57:00,2011-11-06 13:28:00,33,5,2242.61,4,4,5,445
16773,1,171.59,171,2011-10-13 14:37:00,2011-10-13 14:37:00,57,1,171.59,3,2,1,321
16774,4,661.52,322,2011-06-14 12:45:00,2011-10-03 12:41:00,68,4,661.52,3,4,3,343
16775,11,1691.51,439,2010-12-07 15:15:00,2011-11-29 15:22:00,10,11,1691.51,5,5,4,554
16776,1,371.54,254,2011-10-10 13:04:00,2011-10-10 13:04:00,60,1,371.54,3,2,2,322
16777,2,222.62,62,2011-03-27 14:34:00,2011-09-20 13:41:00,80,2,222.62,2,3,1,231
16778,2,245.94,194,2011-03-10 15:21:00,2011-09-26 13:48:00,74,2,245.94,2,3,1,231
16779,22,10611.720000000001,5301,2010-12-08 09:56:00,2011-12-07 14:54:00,2,22,10611.720000000001,5,5,5,555
16780,2,422.24,270,2011-03-25 17:34:00,2011-08-31 16:09:00,100,2,422.24,2,3,2,232
16781,1,311.25,113,2010-12-02 14:26:00,2010-12-02 14:26:00,372,1,311.25,1,2,2,122
16782,13,2267.9500000000003,705,2010-12-09 11:28:00,2011-11-29 13:20:00,10,13,2267.9500000000003,5,5,5,555
16784,1,107.6,24,2011-11-20 12:20:00,2011-11-20 12:20:00,20,1,107.6,4,2,1,421
16788,2,594.39,304,2011-03-30 13:05:00,2011-08-08 14:53:00,123,2,594.39,2,3,3,233
16789,1,80.8,32,2011-12-01 15:12:00,2011-12-01 15:12:00,8,1,80.8,5,2,1,521
16790,6,1545.6200000000001,898,2011-11-02 11:23:00,2011-12-06 11:53:00,4,6,1545.6200000000001,5,5,4,554
16791,7,1705.78,757,2011-01-11 15:42:00,2011-11-10 19:12:00,29,7,1705.78,4,5,4,454
16792,2,110.38000000000001,44,2011-03-02 14:39:00,2011-03-02 14:41:00,282,2,110.38000000000001,1,3,1,131
16793,1,243.84,146,2011-10-13 15:08:00,2011-10-13 15:08:00,57,1,243.84,3,2,1,321
16794,10,1196.5,923,2011-06-12 14:15:00,2011-12-08 17:54:00,1,10,1196.5,5,5,4,554
16795,1,414.88,239,2010-12-09 14:08:00,2010-12-09 14:08:00,365,1,414.88,1,2,2,122
16796,1,305.62,186,2011-09-11 14:01:00,2011-09-11 14:01:00,89,1,305.62,2,2,2,222
16800,1,1162.65,524,2011-11-28 14:06:00,2011-11-28 14:06:00,11,1,1162.65,5,2,4,524
16801,4,1594.23,493,2011-03-11 13:56:00,2011-06-29 15:33:00,163,4,1594.23,2,4,4,244
16803,1,332.3,245,2011-10-05 14:28:00,2011-10-05 14:28:00,65,1,332.3,3,2,2,322
16804,3,536.99,246,2011-03-14 15:48:00,2011-11-16 16:43:00,23,3,536.99,4,4,3,443
16805,2,460.59,539,2010-12-14 13:35:00,2011-06-19 11:23:00,174,2,460.59,2,3,2,232
16806,4,762.16,356,2011-04-14 19:59:00,2011-08-28 15:27:00,103,4,762.16,2,4,3,243
16807,3,1121.59,778,2011-03-14 09:46:00,2011-07-20 12:00:00,143,3,1121.59,2,4,4,244
16808,2,288.42,196,2011-03-10 19:05:00,2011-09-01 19:34:00,99,2,288.42,2,3,2,232
16809,5,914.69,652,2011-03-22 15:20:00,2011-11-16 15:45:00,23,5,914.69,4,4,3,443
16810,1,309.54,114,2011-05-31 15:32:00,2011-05-31 15:32:00,192,1,309.54,1,2,2,122
16811,2,547.07,477,2011-11-22 17:19:00,2011-12-05 11:39:00,5,2,547.07,5,3,3,533
16812,1,479.35,81,2010-12-14 12:35:00,2010-12-14 12:35:00,361,1,479.35,1,2,2,122
16813,10,1652.18,1501,2011-05-19 13:28:00,2011-12-01 14:03:00,8,10,1652.18,5,5,4,554
16814,21,6416.7,2697,2010-12-05 11:45:00,2011-11-25 13:27:00,14,21,6416.7,4,5,5,455
16816,4,417.06,274,2010-12-16 17:01:00,2011-08-28 14:16:00,103,4,417.06,2,4,2,242
16817,9,1604.75,822,2010-12-06 14:19:00,2011-12-07 11:03:00,3,9,1604.75,5,5,4,554
16818,11,3349.57,2164,2011-05-18 11:42:00,2011-11-29 10:41:00,11,11,3349.57,5,5,5,555
16820,1,497.61,307,2011-09-05 12:06:00,2011-09-05 12:06:00,96,1,497.61,2,2,3,223
16823,1,358.38,136,2011-04-26 15:00:00,2011-04-26 15:00:00,227,1,358.38,1,2,2,122
16824,2,460.64,236,2011-06-28 13:36:00,2011-11-24 12:38:00,16,2,460.64,4,3,2,432
16825,2,775.1800000000001,566,2011-06-07 09:44:00,2011-11-01 11:51:00,39,2,775.1800000000001,3,3,3,333
16826,1,341.7,158,2011-10-19 14:05:00,2011-10-19 14:05:00,51,1,341.7,3,2,2,322
16828,2,128.5,59,2011-08-19 13:24:00,2011-09-07 15:10:00,93,2,128.5,2,3,1,231
16829,1,197.22,99,2011-07-06 10:48:00,2011-07-06 10:48:00,157,1,197.22,2,2,1,221
16830,1,325.91,264,2011-11-01 11:35:00,2011-11-01 11:35:00,39,1,325.91,3,2,2,322
16832,3,199.15,33,2011-05-06 14:12:00,2011-06-08 15:36:00,184,3,199.15,1,4,1,141
16833,4,1106.53,440,2011-01-09 13:02:00,2011-12-08 14:39:00,1,4,1106.53,5,4,4,544
16834,1,413.46,358,2011-04-26 09:37:00,2011-04-26 09:37:00,228,1,413.46,1,2,2,122
16835,2,180.85,61,2010-12-01 17:15:00,2011-08-03 13:50:00,128,2,180.85,2,3,1,231
16836,2,251.87,165,2011-08-15 12:38:00,2011-10-31 10:05:00,40,2,251.87,3,3,2,332
16837,11,3170.98,1563,2011-04-08 08:48:00,2011-11-08 14:27:00,31,11,3170.98,4,5,5,455
16838,2,588.85,185,2011-02-24 15:01:00,2011-05-26 13:13:00,197,2,588.85,1,3,3,133
16839,34,16594.35,8975,2010-12-05 11:15:00,2011-12-01 09:03:00,9,34,16594.35,5,5,5,555
16841,6,1869.82,2250,2011-02-25 12:40:00,2011-11-03 11:51:00,37,6,1869.82,3,5,4,354
16842,3,1264.19,693,2011-02-10 14:51:00,2011-08-31 10:42:00,101,3,1264.19,2,4,4,244
16843,16,10196.57,10159,2011-01-16 16:10:00,2011-10-28 09:06:00,43,16,10196.57,3,5,5,355
16846,1,214.32,135,2011-10-20 13:55:00,2011-10-20 13:55:00,50,1,214.32,3,2,1,321
16847,1,193.44,78,2011-10-27 13:29:00,2011-10-27 13:29:00,43,1,193.44,3,2,1,321
16848,1,281.42,182,2011-10-18 08:42:00,2011-10-18 08:42:00,53,1,281.42,3,2,2,322
16849,1,124.57,33,2011-06-06 09:16:00,2011-06-06 09:16:00,187,1,124.57,1,2,1,121
16850,1,332.41,249,2011-01-10 11:09:00,2011-01-10 11:09:00,334,1,332.41,1,2,2,122
16851,3,342.45,271,2011-10-19 09:48:00,2011-12-05 13:32:00,4,3,342.45,5,4,2,542
16852,2,144.91000000000003,56,2011-06-16 15:49:00,2011-11-29 13:22:00,10,2,144.91000000000003,5,3,1,531
16855,2,328.4,164,2011-10-27 16:31:00,2011-11-16 12:03:00,24,2,328.4,4,3,2,432
16856,1,35.400000000000006,12,2011-11-25 08:59:00,2011-11-25 08:59:00,15,1,35.400000000000006,4,2,1,421
16858,1,375.69000000000005,91,2010-12-06 09:52:00,2010-12-06 09:52:00,369,1,375.69000000000005,1,2,2,122
16859,2,747.81,827,2011-03-23 13:39:00,2011-07-18 12:19:00,145,2,747.81,2,3,3,233
16861,2,173.76,140,2011-07-04 15:38:00,2011-10-11 09:05:00,60,2,173.76,3,3,1,331
16863,2,502.8,409,2010-12-08 08:58:00,2011-11-08 15:26:00,31,2,502.8,4,3,3,433
16866,3,207.73999999999998,60,2011-07-01 12:34:00,2011-07-22 10:06:00,141,3,207.73999999999998,2,4,1,241
16869,4,817.12,583,2011-06-17 13:01:00,2011-11-17 12:02:00,23,4,817.12,4,4,3,443
16871,6,2812.34,1253,2011-03-14 10:31:00,2011-11-17 19:27:00,22,6,2812.34,4,5,5,455
16872,3,680.02,600,2011-06-08 14:32:00,2011-09-23 16:05:00,77,3,680.02,2,4,3,243
16873,6,7123.62,3840,2010-12-10 15:45:00,2011-12-05 12:05:00,5,6,7123.62,5,5,5,555
16875,5,2095.53,1069,2011-01-04 10:37:00,2011-10-03 13:39:00,67,5,2095.53,3,4,5,345
16877,6,846.62,458,2011-05-15 16:13:00,2011-11-27 13:47:00,12,6,846.62,5,5,3,553
16878,1,13.3,12,2011-09-16 17:39:00,2011-09-16 17:39:00,84,1,13.3,2,2,1,221
16880,7,1491.43,746,2011-06-03 16:45:00,2011-11-09 11:33:00,31,7,1491.43,4,5,4,454
16881,1,432.0,600,2011-10-04 10:33:00,2011-10-04 10:33:00,67,1,432.0,3,2,2,322
16882,3,705.12,424,2011-01-26 17:43:00,2011-10-04 10:42:00,67,3,705.12,3,4,3,343
16883,2,272.48,103,2010-12-03 10:33:00,2011-06-05 12:51:00,187,2,272.48,1,3,2,132
16884,2,429.84000000000003,320,2011-11-02 10:16:00,2011-11-02 11:52:00,38,2,429.84000000000003,3,3,2,332
16885,3,450.41,178,2010-12-17 17:23:00,2011-11-24 13:40:00,15,3,450.41,4,4,2,442
16887,1,192.32999999999998,156,2011-11-04 14:07:00,2011-11-04 14:07:00,35,1,192.32999999999998,3,2,1,321
16889,3,1578.67,925,2011-01-07 10:47:00,2011-05-29 11:05:00,195,3,1578.67,1,4,4,144
16891,5,742.43,265,2010-12-03 11:35:00,2011-12-08 11:15:00,2,5,742.43,5,4,3,543
16892,5,518.19,236,2011-06-09 11:35:00,2011-12-08 13:18:00,1,5,518.19,5,4,3,543
16893,1,145.93,62,2010-12-08 12:06:00,2010-12-08 12:06:00,367,1,145.93,1,2,1,121
16895,1,202.27,91,2011-10-06 12:15:00,2011-10-06 12:15:00,65,1,202.27,3,2,1,321
16897,2,289.78,73,2011-01-30 11:52:00,2011-02-13 15:02:00,299,2,289.78,1,3,2,132
16898,3,501.03,412,2010-12-06 12:23:00,2011-11-13 15:44:00,26,3,501.03,4,4,3,443
16899,6,1271.06,520,2010-12-14 13:11:00,2011-12-02 12:03:00,8,6,1271.06,5,5,4,554
16900,3,887.11,833,2011-10-07 13:17:00,2011-11-23 10:32:00,17,3,887.11,4,4,3,443
16902,1,1706.88,629,2011-08-15 14:17:00,2011-08-15 14:17:00,116,1,1706.88,2,2,4,224
16903,1,363.2,247,2011-11-10 15:32:00,2011-11-10 15:32:00,29,1,363.2,4,2,2,422
16904,16,3653.75,1984,2010-12-07 13:29:00,2011-12-05 13:10:00,4,16,3653.75,5,5,5,555
16905,7,3037.6,1381,2010-12-03 10:43:00,2011-12-04 14:01:00,5,7,3037.6,5,5,5,555
16906,4,559.59,263,2011-04-05 12:30:00,2011-09-19 11:49:00,82,4,559.59,2,4,3,243
16907,5,928.76,286,2010-12-09 16:52:00,2011-11-10 18:04:00,29,5,928.76,4,4,3,443
16909,1,379.14,436,2011-09-28 16:45:00,2011-09-28 16:45:00,72,1,379.14,3,2,2,322
16910,8,1508.96,884,2011-09-09 14:14:00,2011-12-05 12:51:00,4,8,1508.96,5,5,4,554
16912,11,2555.58,1025,2011-01-20 15:42:00,2011-11-11 12:18:00,29,11,2555.58,4,5,5,455
16913,1,113.44,82,2011-02-22 12:56:00,2011-02-22 12:56:00,290,1,113.44,1,2,1,121
16914,1,183.76,112,2011-11-03 15:27:00,2011-11-03 15:27:00,36,1,183.76,3,2,1,321
16915,6,621.6800000000001,132,2011-03-01 09:52:00,2011-11-30 16:39:00,9,6,621.6800000000001,5,5,3,553
16916,2,562.41,431,2010-12-02 13:14:00,2011-11-16 12:08:00,24,2,562.41,4,3,3,433
16917,1,391.52,232,2011-03-08 11:55:00,2011-03-08 11:55:00,277,1,391.52,1,2,2,122
16918,6,1068.82,721,2011-01-26 17:37:00,2011-10-21 12:50:00,50,6,1068.82,3,5,4,354
16919,11,2592.25,1403,2010-12-06 12:52:00,2011-07-06 13:35:00,156,11,2592.25,2,5,5,255
16921,1,154.18,154,2011-10-09 16:22:00,2011-10-09 16:22:00,61,1,154.18,3,2,1,321
16923,19,7069.08,3344,2010-12-12 11:06:00,2011-11-27 13:00:00,12,19,7069.08,5,5,5,555
16924,3,829.89,467,2011-09-16 12:54:00,2011-11-18 12:53:00,21,3,829.89,4,4,3,443
16926,1,230.25,35,2010-12-03 13:42:00,2010-12-03 13:42:00,371,1,230.25,1,2,1,121
16927,3,543.05,993,2010-12-13 11:57:00,2011-08-16 11:10:00,116,3,543.05,2,4,3,243
16928,17,2814.7,2092,2010-12-01 15:21:00,2011-09-20 15:10:00,80,17,2814.7,2,5,5,255
16929,7,1295.39,929,2011-07-07 12:39:00,2011-12-06 08:37:00,4,7,1295.39,5,5,4,554
16930,3,378.89,339,2011-10-02 14:25:00,2011-11-13 16:13:00,26,3,378.89,4,4,2,442
16931,21,4554.87,3134,2010-12-05 11:40:00,2011-12-04 13:15:00,5,21,4554.87,5,5,5,555
16932,1,150.23000000000002,82,2011-10-17 14:12:00,2011-10-17 14:12:00,53,1,150.23000000000002,3,2,1,321
16933,2,563.23,288,2011-04-14 13:33:00,2011-12-08 12:54:00,1,2,563.23,5,3,3,533
16934,2,931.03,397,2011-10-16 12:25:00,2011-10-16 12:40:00,55,2,931.03,3,3,3,333
16936,1,261.9,171,2011-11-14 11:04:00,2011-11-14 11:04:00,26,1,261.9,4,2,2,422
16938,4,2711.6800000000003,2533,2011-02-04 09:34:00,2011-12-01 10:20:00,9,4,2711.6800000000003,5,4,5,545
16940,3,3049.88,2169,2011-02-23 12:27:00,2011-10-18 13:15:00,52,3,3049.88,3,4,5,345
16942,9,1904.99,805,2011-04-26 11:59:00,2011-11-27 12:40:00,13,9,1904.99,5,5,4,554
16943,3,816.73,145,2011-01-25 14:00:00,2011-05-12 11:57:00,212,3,816.73,1,4,3,143
16945,19,4345.5,2725,2010-12-16 17:49:00,2011-11-18 11:39:00,22,19,4345.5,4,5,5,455
16947,1,406.48,312,2011-04-18 09:38:00,2011-04-18 09:38:00,236,1,406.48,1,2,2,122
16948,3,435.02,1614,2011-01-18 10:58:00,2011-07-24 12:46:00,139,3,435.02,2,4,2,242
16949,6,1286.27,791,2011-01-27 12:11:00,2011-12-06 11:07:00,4,6,1286.27,5,5,4,554
16950,3,1178.56,644,2010-12-07 15:20:00,2011-10-14 09:06:00,57,3,1178.56,3,4,4,344
16951,3,1277.75,1318,2011-02-08 14:58:00,2011-07-28 12:05:00,135,3,1277.75,2,4,4,244
16952,2,167.61,92,2011-08-22 12:58:00,2011-08-22 13:03:00,109,2,167.61,2,3,1,231
16953,1,20.8,10,2011-11-09 15:54:00,2011-11-09 15:54:00,30,1,20.8,4,2,1,421
16954,9,2085.08,1054,2010-12-15 10:41:00,2011-12-09 09:46:00,1,9,2085.08,5,5,5,555
16955,4,518.67,266,2010-12-01 13:31:00,2011-06-08 10:36:00,185,4,518.67,1,4,3,143
16956,1,308.74,114,2011-11-22 08:56:00,2011-11-22 08:56:00,18,1,308.74,4,2,2,422
16957,2,416.64,172,2011-03-03 09:25:00,2011-04-14 13:56:00,239,2,416.64,1,3,2,132
16959,1,117.35000000000001,49,2011-09-13 15:03:00,2011-09-13 15:03:00,87,1,117.35000000000001,2,2,1,221
16960,3,507.05,304,2011-04-01 11:54:00,2011-11-01 11:35:00,39,3,507.05,3,4,3,343
16961,1,234.17,125,2011-08-15 13:46:00,2011-08-15 13:46:00,116,1,234.17,2,2,1,221
16963,1,110.55000000000001,35,2011-06-05 13:48:00,2011-06-05 13:48:00,187,1,110.55000000000001,1,2,1,121
16965,1,201.19,291,2011-04-27 12:08:00,2011-04-27 12:08:00,227,1,201.19,1,2,1,121
16966,7,2154.97,1981,2011-04-13 14:17:00,2011-12-01 13:40:00,8,7,2154.97,5,5,5,555
16967,1,319.02,333,2011-06-03 14:24:00,2011-06-03 14:24:00,189,1,319.02,1,2,2,122
16968,2,439.43,326,2011-08-24 10:51:00,2011-12-05 15:02:00,4,2,439.43,5,3,2,532
16969,3,650.41,816,2011-06-01 12:10:00,2011-10-31 13:12:00,39,3,650.41,3,4,3,343
16971,1,357.21,72,2011-11-01 15:06:00,2011-11-01 15:06:00,38,1,357.21,3,2,2,322
16976,1,251.51999999999998,88,2011-03-17 16:33:00,2011-03-17 16:33:00,267,1,251.51999999999998,1,2,2,122
16978,1,344.33,166,2011-09-23 12:50:00,2011-09-23 12:50:00,78,1,344.33,2,2,2,222
16979,6,1852.0,865,2011-02-15 09:20:00,2011-12-06 12:21:00,4,6,1852.0,5,5,4,554
16980,2,1028.46,739,2011-02-21 12:58:00,2011-03-29 16:36:00,255,2,1028.46,1,3,4,134
16982,1,384.06,182,2011-10-10 12:28:00,2011-10-10 12:28:00,61,1,384.06,3,2,2,322
16983,7,1905.87,1335,2010-12-05 12:34:00,2011-11-27 12:10:00,13,7,1905.87,5,5,4,554
16984,2,4459.52,2380,2011-08-01 17:37:00,2011-09-12 13:43:00,88,2,4459.52,2,3,5,235
16985,10,5464.12,1832,2010-12-16 10:38:00,2011-11-22 13:33:00,17,10,5464.12,4,5,5,455
16986,2,1873.2,1040,2011-11-09 15:52:00,2011-11-10 11:55:00,30,2,1873.2,4,3,4,434
16987,7,1616.8,401,2011-05-18 15:55:00,2011-12-06 17:26:00,3,7,1616.8,5,5,4,554
16988,1,126.12,43,2011-12-04 16:02:00,2011-12-04 16:02:00,5,1,126.12,5,2,1,521
16989,6,1133.25,1233,2011-07-12 09:11:00,2011-12-02 16:39:00,7,6,1133.25,5,5,4,554
16990,1,179.0,100,2011-05-05 08:30:00,2011-05-05 08:30:00,219,1,179.0,1,2,1,121
16992,5,1614.31,860,2011-02-28 10:37:00,2011-11-29 11:50:00,11,5,1614.31,5,4,4,544
16996,6,1456.96,544,2010-12-21 13:22:00,2011-11-09 16:43:00,30,6,1456.96,4,5,4,454
16997,3,702.0,360,2011-01-18 11:51:00,2011-02-24 17:28:00,288,3,702.0,1,4,3,143
16998,4,295.0,76,2011-02-08 15:42:00,2011-07-13 09:44:00,150,4,295.0,2,4,2,242
16999,2,484.82,294,2011-09-26 15:43:00,2011-11-16 13:53:00,23,2,484.82,4,3,2,432
17001,11,3989.57,2164,2010-12-16 09:35:00,2011-12-09 09:38:00,1,11,3989.57,5,5,5,555
17002,3,1493.73,679,2011-02-22 11:46:00,2011-09-15 12:40:00,86,3,1493.73,2,4,4,244
17004,2,1312.1399999999999,771,2011-09-08 12:16:00,2011-10-24 14:25:00,46,2,1312.1399999999999,3,3,4,334
17006,4,781.78,272,2011-09-25 12:15:00,2011-12-05 12:09:00,5,4,781.78,5,4,3,543
17007,6,889.9300000000001,597,2010-12-17 13:57:00,2011-10-20 10:47:00,51,6,889.9300000000001,3,5,3,353
17010,1,195.36,118,2011-11-21 14:49:00,2011-11-21 14:49:00,18,1,195.36,4,2,1,421
17011,1,270.9,186,2011-11-09 13:30:00,2011-11-09 13:30:00,30,1,270.9,4,2,2,422
17014,3,583.4300000000001,243,2011-10-04 11:36:00,2011-12-01 14:09:00,8,3,583.4300000000001,5,4,3,543
17015,3,1838.6100000000001,1978,2011-06-07 13:19:00,2011-11-11 10:45:00,29,3,1838.6100000000001,4,4,4,444
17017,20,8694.26,6673,2010-12-02 10:17:00,2011-12-07 09:32:00,3,20,8694.26,5,5,5,555
17018,2,920.1,176,2011-01-18 08:46:00,2011-10-30 11:42:00,41,2,920.1,3,3,3,333
17019,4,1258.08,820,2010-12-06 12:55:00,2011-11-28 13:06:00,11,4,1258.08,5,4,4,544
17022,1,71.0,108,2011-11-08 17:09:00,2011-11-08 17:09:00,31,1,71.0,4,2,1,421
17024,3,95.85,69,2011-07-05 09:31:00,2011-10-25 13:47:00,45,3,95.85,3,4,1,341
17025,3,357.77,235,2010-12-01 15:45:00,2011-10-10 09:06:00,61,3,357.77,3,4,2,342
17026,2,154.82999999999998,97,2010-12-05 12:47:00,2011-06-07 14:28:00,185,2,154.82999999999998,1,3,1,131
17027,6,877.5600000000001,416,2011-01-26 14:19:00,2011-09-22 12:24:00,79,6,877.5600000000001,2,5,3,253
